id,quantity,date,avgPurchaseWeightKg,transactionTypeName,livestockPurchaseStatusId,livestockPurchaseStatusName,isDemoData,locationId,stockClassId,groupId,createdAt
796,24,2023-07-26T00:00:00.000Z,645.83,Short Term Trading,4,Complete,false,3,2,11,2026-04-08T21:19:24.581Z
798,266,2023-06-16T00:00:00.000Z,461,ANZCO Grazing,4,Complete,false,129,2,139,2026-04-08T21:19:24.582Z
800,27,2023-08-09T00:00:00.000Z,300,ANZCO Grazing,4,Complete,false,41,2,67,2026-04-08T21:19:24.583Z
801,600,2023-08-15T00:00:00.000Z,43.98,Short Term Trading,4,Complete,false,1,1,1,2026-04-08T21:19:24.583Z
803,545,2023-09-04T00:00:00.000Z,44.95,Short Term Trading,4,Complete,false,2,1,5,2026-04-08T21:19:24.584Z
805,29,2023-09-07T00:00:00.000Z,587.59,Short Term Trading,4,Complete,false,3,2,11,2026-04-08T21:19:24.585Z
806,324,2023-09-11T00:00:00.000Z,41.91,Short Term Trading,4,Complete,false,130,1,140,2026-04-08T21:19:24.586Z
807,220,2023-09-11T00:00:00.000Z,50.05,Short Term Trading,4,Complete,false,130,1,140,2026-04-08T21:19:24.587Z
808,76,2023-09-18T00:00:00.000Z,368.57,ANZCO Grazing,4,Complete,false,3,2,11,2026-04-08T21:19:24.588Z
809,31,2023-09-18T00:00:00.000Z,261.94,ANZCO Grazing,4,Complete,false,3,2,11,2026-04-08T21:19:24.589Z
813,219,2023-09-18T00:00:00.000Z,45.89,Short Term Trading,4,Complete,false,130,1,140,2026-04-08T21:19:24.590Z
814,7,2023-09-13T00:00:00.000Z,608.57,Short Term Trading,4,Complete,false,3,2,11,2026-04-08T21:19:24.592Z
815,28,2023-09-19T00:00:00.000Z,305,ANZCO Grazing,4,Complete,false,3,2,11,2026-04-08T21:19:24.593Z
816,53,2023-09-14T00:00:00.000Z,505.83,Finance Stock,4,Complete,false,140,5,148,2026-04-08T21:19:24.594Z
817,72,2023-09-21T00:00:00.000Z,254.44,ANZCO Grazing,4,Complete,false,3,2,11,2026-04-08T21:19:24.595Z
818,50,2023-09-21T00:00:00.000Z,360,ANZCO Grazing,4,Complete,false,3,2,11,2026-04-08T21:19:24.596Z
819,43,2023-09-21T00:00:00.000Z,304.19,ANZCO Grazing,4,Complete,false,3,2,11,2026-04-08T21:19:24.598Z
821,5,2023-09-13T00:00:00.000Z,620,Short Term Trading,4,Complete,false,3,2,11,2026-04-08T21:19:24.600Z
822,448,2023-09-29T00:00:00.000Z,37,Finance Stock,4,Complete,false,141,1,149,2026-04-08T21:19:24.601Z
823,158,2023-09-26T00:00:00.000Z,291.39,ANZCO Grazing,4,Complete,false,3,2,11,2026-04-08T21:19:24.602Z
824,20,2023-09-27T00:00:00.000Z,370,ANZCO Grazing,4,Complete,false,3,2,11,2026-04-08T21:19:24.602Z
825,20,2023-09-27T00:00:00.000Z,390,ANZCO Grazing,4,Complete,false,3,2,11,2026-04-08T21:19:24.603Z
826,164,2023-09-29T00:00:00.000Z,294.39,ANZCO Grazing,4,Complete,false,3,2,11,2026-04-08T21:19:24.604Z
827,420,2023-08-18T00:00:00.000Z,1,Finance Stock,4,Complete,false,131,3,142,2026-04-08T21:19:24.605Z
832,50,2023-10-04T00:00:00.000Z,456,Farm Owned,4,Complete,false,1,2,2,2026-04-08T21:19:24.605Z
833,12,2023-10-05T00:00:00.000Z,603.33,Farm Owned,4,Complete,false,1,2,2,2026-04-08T21:19:24.606Z
835,800,2023-09-28T00:00:00.000Z,30,Finance Stock,4,Complete,false,19,1,42,2026-04-08T21:19:24.607Z
838,56,2023-10-05T00:00:00.000Z,296.1,ANZCO Grazing,4,Complete,false,1,2,2,2026-04-08T21:19:24.608Z
839,60,2023-10-06T00:00:00.000Z,372.33,ANZCO Grazing,4,Complete,false,3,2,11,2026-04-08T21:19:24.608Z
840,45,2023-10-03T00:00:00.000Z,588.44,Farm Owned,4,Complete,false,1,2,2,2026-04-08T21:19:24.609Z
845,146,2023-10-10T00:00:00.000Z,429.04,ANZCO Grazing,4,Complete,false,3,2,11,2026-04-08T21:19:24.611Z
846,16,2023-10-09T00:00:00.000Z,595,Finance Stock,4,Complete,false,119,2,128,2026-04-08T21:19:24.616Z
848,59,2023-10-12T00:00:00.000Z,308.47,ANZCO Grazing,4,Complete,false,39,2,62,2026-04-08T21:19:24.622Z
849,60,2023-10-12T00:00:00.000Z,312,ANZCO Grazing,4,Complete,false,39,2,62,2026-04-08T21:19:24.627Z
851,120,2023-10-13T00:00:00.000Z,411.17,ANZCO Grazing,4,Complete,false,3,2,11,2026-04-08T21:19:24.628Z
852,22,2023-10-13T00:00:00.000Z,350.36,ANZCO Grazing,4,Complete,false,1,2,2,2026-04-08T21:19:24.630Z
853,13,2023-10-12T00:00:00.000Z,289.23,ANZCO Grazing,4,Complete,false,1,2,2,2026-04-08T21:19:24.632Z
854,39,2023-10-12T00:00:00.000Z,296.41,ANZCO Grazing,4,Complete,false,1,2,2,2026-04-08T21:19:24.633Z
855,75,2023-10-13T00:00:00.000Z,327.73,ANZCO Grazing,4,Complete,false,2,2,6,2026-04-08T21:19:24.636Z
856,16,2023-10-12T00:00:00.000Z,418.56,Finance Stock,4,Complete,false,143,2,155,2026-04-08T21:19:24.640Z
857,740,2023-10-11T00:00:00.000Z,38.03,Finance Stock,4,Complete,false,4,1,16,2026-04-08T21:19:24.644Z
858,75,2023-10-14T00:00:00.000Z,334.13,ANZCO Grazing,4,Complete,false,2,2,6,2026-04-08T21:19:24.647Z
859,4,2023-10-12T00:00:00.000Z,350,Finance Stock,4,Complete,false,143,2,155,2026-04-08T21:19:24.650Z
860,8,2023-10-12T00:00:00.000Z,466,Finance Stock,4,Complete,false,143,2,155,2026-04-08T21:19:24.652Z
861,39,2023-10-17T00:00:00.000Z,535,Finance Stock,4,Complete,false,142,2,151,2026-04-08T21:19:24.654Z
862,102,2023-10-17T00:00:00.000Z,288.81,ANZCO Grazing,4,Complete,false,1,2,2,2026-04-08T21:19:24.656Z
863,27,2023-10-13T00:00:00.000Z,300,ANZCO Grazing,4,Complete,false,3,2,11,2026-04-08T21:19:24.658Z
865,30,2023-10-20T00:00:00.000Z,267.33,ANZCO Grazing,4,Complete,false,1,2,2,2026-04-08T21:19:24.660Z
867,10,2023-10-17T00:00:00.000Z,500,Farm Owned,4,Complete,false,3,5,12,2026-04-08T21:19:24.663Z
868,81,2023-10-26T00:00:00.000Z,302.72,ANZCO Grazing,4,Complete,false,1,2,2,2026-04-08T21:19:24.671Z
869,27,2023-10-25T00:00:00.000Z,567.78,Farm Owned,4,Complete,false,1,2,2,2026-04-08T21:19:24.673Z
870,25,2023-10-25T00:00:00.000Z,539,Farm Owned,4,Complete,false,1,2,2,2026-04-08T21:19:24.675Z
871,166,2023-10-25T00:00:00.000Z,433.25,ANZCO Grazing,4,Complete,false,3,2,11,2026-04-08T21:19:24.676Z
872,66,2023-10-26T00:00:00.000Z,363.3,ANZCO Grazing,4,Complete,false,1,2,2,2026-04-08T21:19:24.678Z
873,37,2023-10-26T00:00:00.000Z,419.4,ANZCO Grazing,4,Complete,false,2,2,6,2026-04-08T21:19:24.679Z
874,101,2023-10-31T00:00:00.000Z,346.13,ANZCO Grazing,4,Complete,false,39,2,62,2026-04-08T21:19:24.680Z
875,43,2023-10-27T00:00:00.000Z,560.93,Farm Owned,4,Complete,false,1,2,2,2026-04-08T21:19:24.680Z
877,8,2023-10-20T00:00:00.000Z,450,Finance Stock,4,Complete,false,168,5,175,2026-04-08T21:19:24.682Z
878,25,2023-10-17T00:00:00.000Z,450,Finance Stock,4,Complete,false,144,5,156,2026-04-08T21:19:24.683Z
879,25,2023-10-17T00:00:00.000Z,450,Finance Stock,4,Complete,false,144,5,156,2026-04-08T21:19:24.684Z
880,16,2023-10-18T00:00:00.000Z,450,Finance Stock,4,Complete,false,144,5,156,2026-04-08T21:19:24.686Z
881,40,2023-10-30T00:00:00.000Z,535.75,Farm Owned,4,Complete,false,1,2,2,2026-04-08T21:19:24.687Z
882,129,2023-10-17T00:00:00.000Z,344,Finance Stock,4,Complete,false,142,2,151,2026-04-08T21:19:24.688Z
883,22,2023-10-27T00:00:00.000Z,373.64,Finance Stock,4,Complete,false,142,2,151,2026-04-08T21:19:24.689Z
884,108,2023-11-01T00:00:00.000Z,529.07,Finance Stock,4,Complete,false,17,2,38,2026-04-08T21:19:24.690Z
885,10,2023-10-17T00:00:00.000Z,450,Finance Stock,4,Complete,false,151,5,162,2026-04-08T21:19:24.693Z
886,30,2023-10-27T00:00:00.000Z,490.5,Farm Owned,4,Complete,false,1,2,2,2026-04-08T21:19:24.695Z
888,109,2023-10-27T00:00:00.000Z,293.23,Finance Stock,4,Complete,false,145,2,157,2026-04-08T21:19:24.698Z
889,89,2023-10-27T00:00:00.000Z,271.35,Finance Stock,4,Complete,false,48,2,79,2026-04-08T21:19:24.700Z
890,29,2023-10-27T00:00:00.000Z,301.37,Finance Stock,4,Complete,false,41,2,67,2026-04-08T21:19:24.702Z
891,26,2023-11-02T00:00:00.000Z,316.15,ANZCO Grazing,4,Complete,false,2,2,6,2026-04-08T21:19:24.703Z
892,55,2023-11-02T00:00:00.000Z,352.73,ANZCO Grazing,4,Complete,false,2,2,6,2026-04-08T21:19:24.704Z
893,167,2023-10-25T00:00:00.000Z,445.03,ANZCO Grazing,4,Complete,false,3,2,11,2026-04-08T21:19:24.706Z
894,181,2023-10-26T00:00:00.000Z,401.19,ANZCO Grazing,4,Complete,false,3,2,11,2026-04-08T21:19:24.709Z
895,1800,2023-11-05T00:00:00.000Z,20,Finance Stock,4,Complete,false,44,1,72,2026-04-08T21:19:24.712Z
896,33,2023-11-06T00:00:00.000Z,550,Farm Owned,4,Complete,false,1,2,2,2026-04-08T21:19:24.714Z
897,10,2023-11-03T00:00:00.000Z,500,Finance Stock,4,Complete,false,119,5,129,2026-04-08T21:19:24.716Z
899,22,2023-11-09T00:00:00.000Z,417.27,ANZCO Grazing,4,Complete,false,3,2,11,2026-04-08T21:19:24.717Z
900,8,2023-11-03T00:00:00.000Z,332.5,Finance Stock,4,Complete,false,142,2,151,2026-04-08T21:19:24.718Z
901,35,2023-11-09T00:00:00.000Z,477,ANZCO Grazing,4,Complete,false,2,2,6,2026-04-08T21:19:24.719Z
902,22,2023-11-09T00:00:00.000Z,394,ANZCO Grazing,4,Complete,false,2,2,6,2026-04-08T21:19:24.720Z
903,10,2023-10-24T00:00:00.000Z,500,Finance Stock,4,Complete,false,119,5,129,2026-04-08T21:19:24.721Z
904,50,2023-11-07T00:00:00.000Z,516.6,Farm Owned,4,Complete,false,1,2,2,2026-04-08T21:19:24.722Z
905,40,2023-11-13T00:00:00.000Z,436.25,Finance Stock,4,Complete,false,41,2,67,2026-04-08T21:19:24.723Z
906,31,2023-11-13T00:00:00.000Z,467.74,Finance Stock,4,Complete,false,41,2,67,2026-04-08T21:19:24.723Z
907,66,2023-11-10T00:00:00.000Z,414,ANZCO Grazing,4,Complete,false,2,2,6,2026-04-08T21:19:24.724Z
908,58,2023-11-14T00:00:00.000Z,359.67,ANZCO Grazing,4,Complete,false,2,2,6,2026-04-08T21:19:24.725Z
910,1600,2023-11-09T00:00:00.000Z,25,Finance Stock,4,Complete,false,147,1,159,2026-04-08T21:19:24.726Z
911,127,2023-11-13T00:00:00.000Z,450,Finance Stock,4,Complete,false,17,2,38,2026-04-08T21:19:24.727Z
912,64,2023-10-25T00:00:00.000Z,312.64,Finance Stock,4,Complete,false,95,5,110,2026-04-08T21:19:24.728Z
913,45,2023-11-16T00:00:00.000Z,348.67,ANZCO Grazing,4,Complete,false,2,2,6,2026-04-08T21:19:24.729Z
914,22,2023-11-08T00:00:00.000Z,450,Finance Stock,4,Complete,false,144,5,156,2026-04-08T21:19:24.729Z
915,3,2023-11-08T00:00:00.000Z,450,Finance Stock,4,Complete,false,144,5,156,2026-04-08T21:19:24.730Z
916,50,2023-11-02T00:00:00.000Z,450,Finance Stock,4,Complete,false,144,5,156,2026-04-08T21:19:24.731Z
918,52,2023-11-16T00:00:00.000Z,428.08,ANZCO Grazing,4,Complete,false,2,2,6,2026-04-08T21:19:24.732Z
919,77,2023-11-16T00:00:00.000Z,345.32,ANZCO Grazing,4,Complete,false,39,2,62,2026-04-08T21:19:24.732Z
920,6,2023-11-14T00:00:00.000Z,359.68,Farm Owned,4,Complete,false,2,2,6,2026-04-08T21:19:24.733Z
921,6,2023-11-17T00:00:00.000Z,435,Farm Owned,4,Complete,false,1,2,2,2026-04-08T21:19:24.735Z
922,8,2023-11-17T00:00:00.000Z,492.5,Farm Owned,4,Complete,false,1,2,2,2026-04-08T21:19:24.735Z
923,13,2023-11-17T00:00:00.000Z,487.69,Farm Owned,4,Complete,false,1,2,2,2026-04-08T21:19:24.736Z
924,42,2023-11-17T00:00:00.000Z,428.1,ANZCO Grazing,4,Complete,false,2,2,6,2026-04-08T21:19:24.737Z
925,23,2023-11-17T00:00:00.000Z,422.61,ANZCO Grazing,4,Complete,false,2,2,6,2026-04-08T21:19:24.738Z
926,10,2023-11-09T00:00:00.000Z,508.8,Finance Stock,4,Complete,false,143,2,155,2026-04-08T21:19:24.739Z
928,51,2023-11-20T00:00:00.000Z,505.49,Farm Owned,4,Complete,false,1,2,2,2026-04-08T21:19:24.739Z
932,41,2023-11-21T00:00:00.000Z,400,ANZCO Grazing,4,Complete,false,39,2,62,2026-04-08T21:19:24.740Z
933,63,2023-11-24T00:00:00.000Z,391.75,ANZCO Grazing,4,Complete,false,2,2,6,2026-04-08T21:19:24.741Z
934,65,2023-11-24T00:00:00.000Z,393.85,ANZCO Grazing,4,Complete,false,2,2,6,2026-04-08T21:19:24.741Z
935,53,2023-11-17T00:00:00.000Z,284.52,Finance Stock,4,Complete,false,148,2,160,2026-04-08T21:19:24.743Z
936,5,2023-11-23T00:00:00.000Z,500,Finance Stock,4,Complete,false,119,5,129,2026-04-08T21:19:24.743Z
937,55,2023-11-22T00:00:00.000Z,401.82,ANZCO Grazing,4,Complete,false,2,2,6,2026-04-08T21:19:24.744Z
938,66,2023-11-25T00:00:00.000Z,374.7,ANZCO Grazing,4,Complete,false,116,2,122,2026-04-08T21:19:24.745Z
939,41,2023-11-23T00:00:00.000Z,293.73,Finance Stock,4,Complete,false,142,2,151,2026-04-08T21:19:24.746Z
940,65,2023-11-29T00:00:00.000Z,329.54,ANZCO Grazing,4,Complete,false,1,2,2,2026-04-08T21:19:24.746Z
941,76,2023-11-29T00:00:00.000Z,295,ANZCO Grazing,4,Complete,false,39,2,62,2026-04-08T21:19:24.747Z
942,39,2023-11-27T00:00:00.000Z,398.4,ANZCO Grazing,4,Complete,false,1,2,2,2026-04-08T21:19:24.748Z
943,70,2023-11-22T00:00:00.000Z,378.2,ANZCO Grazing,4,Complete,false,2,2,6,2026-04-08T21:19:24.749Z
944,19,2023-11-29T00:00:00.000Z,625.26,Farm Owned,4,Complete,false,1,2,2,2026-04-08T21:19:24.751Z
945,16,2023-11-29T00:00:00.000Z,546.25,Farm Owned,4,Complete,false,1,2,2,2026-04-08T21:19:24.752Z
946,32,2023-11-29T00:00:00.000Z,609.38,Farm Owned,4,Complete,false,1,2,2,2026-04-08T21:19:24.752Z
947,23,2023-11-23T00:00:00.000Z,278.91,Finance Stock,4,Complete,false,148,2,160,2026-04-08T21:19:24.753Z
948,1600,2023-11-27T00:00:00.000Z,25,Finance Stock,4,Complete,false,150,1,161,2026-04-08T21:19:24.754Z
949,785,2023-12-04T00:00:00.000Z,30.32,Grazing Stock,4,Complete,false,20,1,45,2026-04-08T21:19:24.756Z
950,149,2023-11-07T00:00:00.000Z,500,Finance Stock,4,Complete,false,151,5,162,2026-04-08T21:19:24.757Z
951,68,2023-12-04T00:00:00.000Z,384.4,ANZCO Grazing,4,Complete,false,1,2,2,2026-04-08T21:19:24.758Z
952,59,2023-11-30T00:00:00.000Z,452.54,ANZCO Grazing,4,Complete,false,1,2,2,2026-04-08T21:19:24.759Z
953,17,2023-11-30T00:00:00.000Z,450.5,ANZCO Grazing,4,Complete,false,1,2,2,2026-04-08T21:19:24.760Z
954,829,2023-12-06T00:00:00.000Z,30.13,Grazing Stock,4,Complete,false,20,1,45,2026-04-08T21:19:24.761Z
955,637,2023-12-07T00:00:00.000Z,28.38,Grazing Stock,4,Complete,false,20,1,45,2026-04-08T21:19:24.761Z
956,42,2023-12-05T00:00:00.000Z,642.86,Farm Owned,4,Complete,false,1,2,2,2026-04-08T21:19:24.762Z
957,55,2023-12-05T00:00:00.000Z,464.9,ANZCO Grazing,4,Complete,false,1,2,2,2026-04-08T21:19:24.763Z
958,50,2023-12-05T00:00:00.000Z,484.8,ANZCO Grazing,4,Complete,false,1,2,2,2026-04-08T21:19:24.763Z
962,76,2023-12-07T00:00:00.000Z,502.6,ANZCO Grazing,4,Complete,false,1,2,2,2026-04-08T21:19:24.764Z
963,24,2023-12-07T00:00:00.000Z,485,ANZCO Grazing,4,Complete,false,1,2,2,2026-04-08T21:19:24.765Z
964,199,2023-12-08T00:00:00.000Z,490.95,ANZCO Grazing,4,Complete,false,3,2,11,2026-04-08T21:19:24.766Z
965,108,2023-11-27T00:00:00.000Z,31.79,Finance Stock,4,Complete,false,92,1,103,2026-04-08T21:19:24.767Z
966,1,2023-12-05T00:00:00.000Z,430.8,ANZCO Grazing,4,Complete,false,1,2,2,2026-04-08T21:19:24.767Z
967,26,2023-12-06T00:00:00.000Z,512.65,Farm Owned,4,Complete,false,1,2,2,2026-04-08T21:19:24.768Z
968,53,2023-12-08T00:00:00.000Z,380.57,ANZCO Grazing,4,Complete,false,1,2,2,2026-04-08T21:19:24.769Z
971,93,2023-12-11T00:00:00.000Z,396.96,Finance Stock,4,Complete,false,17,5,39,2026-04-08T21:19:24.770Z
972,48,2023-12-08T00:00:00.000Z,500.83,Finance Stock,4,Complete,false,17,2,38,2026-04-08T21:19:24.771Z
973,103,2023-12-06T00:00:00.000Z,361.16,Finance Stock,4,Complete,false,142,2,151,2026-04-08T21:19:24.773Z
974,3,2023-12-06T00:00:00.000Z,338,Finance Stock,4,Complete,false,142,2,151,2026-04-08T21:19:24.777Z
975,81,2023-12-06T00:00:00.000Z,427.83,ANZCO Grazing,4,Complete,false,1,2,2,2026-04-08T21:19:24.778Z
976,60,2023-11-30T00:00:00.000Z,450,Finance Stock,4,Complete,false,152,5,163,2026-04-08T21:19:24.781Z
977,25,2023-12-01T00:00:00.000Z,450,Finance Stock,4,Complete,false,152,5,163,2026-04-08T21:19:24.783Z
978,15,2023-11-29T00:00:00.000Z,450,Finance Stock,4,Complete,false,152,5,163,2026-04-08T21:19:24.784Z
979,120,2023-12-13T00:00:00.000Z,385.33,ANZCO Grazing,4,Complete,false,2,2,6,2026-04-08T21:19:24.784Z
980,60,2023-12-13T00:00:00.000Z,393.67,ANZCO Grazing,4,Complete,false,116,2,122,2026-04-08T21:19:24.785Z
981,55,2023-12-12T00:00:00.000Z,452.18,ANZCO Grazing,4,Complete,false,2,2,6,2026-04-08T21:19:24.786Z
982,32,2023-12-04T00:00:00.000Z,500,Finance Stock,4,Complete,false,41,2,67,2026-04-08T21:19:24.786Z
983,64,2023-12-14T00:00:00.000Z,388.44,ANZCO Grazing,4,Complete,false,2,2,6,2026-04-08T21:19:24.787Z
984,33,2023-12-14T00:00:00.000Z,391.52,ANZCO Grazing,4,Complete,false,2,2,6,2026-04-08T21:19:24.788Z
986,50,2023-12-14T00:00:00.000Z,356.4,ANZCO Grazing,4,Complete,false,116,2,122,2026-04-08T21:19:24.789Z
987,8,2023-11-29T00:00:00.000Z,500,Finance Stock,4,Complete,false,144,5,156,2026-04-08T21:19:24.790Z
988,12,2023-11-29T00:00:00.000Z,500,Finance Stock,4,Complete,false,144,5,156,2026-04-08T21:19:24.791Z
991,60,2023-12-15T00:00:00.000Z,423.33,ANZCO Grazing,4,Complete,false,1,2,2,2026-04-08T21:19:24.792Z
992,55,2023-12-17T00:00:00.000Z,436.36,ANZCO Grazing,4,Complete,false,1,2,2,2026-04-08T21:19:24.792Z
993,55,2023-12-18T00:00:00.000Z,437.8,ANZCO Grazing,4,Complete,false,1,2,2,2026-04-08T21:19:24.793Z
994,689,2023-12-15T00:00:00.000Z,28.15,Grazing Stock,4,Complete,false,20,1,45,2026-04-08T21:19:24.794Z
995,254,2023-12-15T00:00:00.000Z,30,Grazing Stock,4,Complete,false,20,1,45,2026-04-08T21:19:24.794Z
996,454,2023-12-18T00:00:00.000Z,35.17,Finance Stock,4,Complete,false,41,1,66,2026-04-08T21:19:24.795Z
997,696,2023-12-19T00:00:00.000Z,30.52,Finance Stock,4,Complete,false,4,1,16,2026-04-08T21:19:24.795Z
998,1011,2023-12-19T00:00:00.000Z,28.5,Grazing Stock,4,Complete,false,50,1,80,2026-04-08T21:19:24.796Z
999,31,2023-12-19T00:00:00.000Z,430,ANZCO Grazing,4,Complete,false,3,2,11,2026-04-08T21:19:24.797Z
1000,534,2023-12-20T00:00:00.000Z,30.26,Grazing Stock,4,Complete,false,50,1,80,2026-04-08T21:19:24.798Z
1001,604,2023-12-20T00:00:00.000Z,26.14,Grazing Stock,4,Complete,false,50,1,80,2026-04-08T21:19:24.800Z
1002,414,2023-12-20T00:00:00.000Z,28.02,Grazing Stock,4,Complete,false,50,1,80,2026-04-08T21:19:24.801Z
1006,29,2023-12-19T00:00:00.000Z,438.2,Finance Stock,4,Complete,false,17,5,39,2026-04-08T21:19:24.802Z
1007,4,2023-12-19T00:00:00.000Z,423,Finance Stock,4,Complete,false,17,5,39,2026-04-08T21:19:24.802Z
1008,37,2023-12-08T00:00:00.000Z,313.24,ANZCO Grazing,4,Complete,false,39,2,62,2026-04-08T21:19:24.803Z
1009,105,2023-12-15T00:00:00.000Z,412,Finance Stock,4,Complete,false,153,2,164,2026-04-08T21:19:24.804Z
1010,54,2023-12-19T00:00:00.000Z,403.33,ANZCO Grazing,4,Complete,false,2,2,6,2026-04-08T21:19:24.806Z
1011,59,2023-12-19T00:00:00.000Z,410.68,ANZCO Grazing,4,Complete,false,2,2,6,2026-04-08T21:19:24.807Z
1012,47,2023-12-21T00:00:00.000Z,315,Finance Stock,4,Complete,false,145,2,157,2026-04-08T21:19:24.808Z
1013,671,2024-01-04T00:00:00.000Z,34.62,Grazing Stock,4,Complete,false,87,1,95,2026-04-08T21:19:24.809Z
1014,702,2024-01-08T00:00:00.000Z,27.84,Grazing Stock,4,Complete,false,155,1,166,2026-04-08T21:19:24.810Z
1015,350,2024-01-08T00:00:00.000Z,30.54,Farm Owned,4,Complete,false,1,1,1,2026-04-08T21:19:24.811Z
1017,735,2024-01-08T00:00:00.000Z,31.42,Grazing Stock,4,Complete,false,156,1,167,2026-04-08T21:19:24.812Z
1018,750,2024-01-08T00:00:00.000Z,29.04,Grazing Stock,4,Complete,false,50,1,80,2026-04-08T21:19:24.813Z
1019,654,2024-01-09T00:00:00.000Z,29.85,Grazing Stock,4,Complete,false,162,1,168,2026-04-08T21:19:24.814Z
1020,650,2024-01-09T00:00:00.000Z,28.55,Grazing Stock,4,Complete,false,163,1,169,2026-04-08T21:19:24.815Z
1021,301,2024-01-09T00:00:00.000Z,29.9,Farm Owned,4,Complete,false,1,1,1,2026-04-08T21:19:24.816Z
1022,715,2024-01-10T00:00:00.000Z,31.72,Finance Stock,4,Complete,false,4,1,16,2026-04-08T21:19:24.816Z
1023,665,2024-01-08T00:00:00.000Z,28.7,Grazing Stock,4,Complete,false,164,1,170,2026-04-08T21:19:24.819Z
1024,805,2024-01-11T00:00:00.000Z,30.62,Grazing Stock,4,Complete,false,89,1,97,2026-04-08T21:19:24.820Z
1025,1600,2024-01-11T00:00:00.000Z,29.91,Farm Owned,4,Complete,false,1,1,1,2026-04-08T21:19:24.821Z
1026,739,2024-01-11T00:00:00.000Z,30.38,Grazing Stock,4,Complete,false,165,1,172,2026-04-08T21:19:24.822Z
1027,76,2024-01-05T00:00:00.000Z,342.37,Finance Stock,4,Complete,false,166,2,173,2026-04-08T21:19:24.823Z
1028,1375,2024-01-12T00:00:00.000Z,26.23,Grazing Stock,4,Complete,false,167,1,174,2026-04-08T21:19:24.824Z
1030,818,2024-01-14T00:00:00.000Z,31.8,Grazing Stock,4,Complete,false,90,1,99,2026-04-08T21:19:24.825Z
1031,908,2024-01-15T00:00:00.000Z,28.72,Grazing Stock,4,Complete,false,90,1,99,2026-04-08T21:19:24.826Z
1032,24,2023-12-23T00:00:00.000Z,439.58,ANZCO Grazing,4,Complete,false,1,2,2,2026-04-08T21:19:24.826Z
1033,14,2023-12-23T00:00:00.000Z,400,ANZCO Grazing,4,Complete,false,1,2,2,2026-04-08T21:19:24.827Z
1035,912,2024-01-17T00:00:00.000Z,29.91,Grazing Stock,4,Complete,false,156,1,167,2026-04-08T21:19:24.828Z
1039,597,2024-01-19T00:00:00.000Z,32.53,Grazing Stock,4,Complete,false,169,1,176,2026-04-08T21:19:24.830Z
1040,97,2024-01-12T00:00:00.000Z,430,Finance Stock,4,Complete,false,17,5,39,2026-04-08T21:19:24.831Z
1041,610,2024-01-17T00:00:00.000Z,25,Finance Stock,4,Complete,false,46,1,74,2026-04-08T21:19:24.831Z
1043,88,2024-01-19T00:00:00.000Z,417.27,ANZCO Grazing,4,Complete,false,1,2,2,2026-04-08T21:19:24.832Z
1044,594,2024-01-24T00:00:00.000Z,31.68,Grazing Stock,4,Complete,false,170,1,177,2026-04-08T21:19:24.833Z
1045,98,2024-01-19T00:00:00.000Z,28.88,Grazing Stock,4,Complete,false,169,1,176,2026-04-08T21:19:24.835Z
1047,543,2024-01-24T00:00:00.000Z,29.2,Grazing Stock,4,Complete,false,170,1,177,2026-04-08T21:19:24.835Z
1048,920,2024-01-17T00:00:00.000Z,28,Farm Owned,4,Complete,false,2,1,5,2026-04-08T21:19:24.836Z
1049,1209,2024-01-17T00:00:00.000Z,28,Farm Owned,4,Complete,false,2,1,5,2026-04-08T21:19:24.837Z
1050,340,2024-01-17T00:00:00.000Z,28,Farm Owned,4,Complete,false,2,1,5,2026-04-08T21:19:24.838Z
1051,50,2024-01-21T00:00:00.000Z,507.2,ANZCO Grazing,4,Complete,false,1,2,2,2026-04-08T21:19:24.839Z
1052,151,2024-01-21T00:00:00.000Z,440.2,ANZCO Grazing,4,Complete,false,1,2,2,2026-04-08T21:19:24.840Z
1053,851,2024-01-25T00:00:00.000Z,33.13,Grazing Stock,4,Complete,false,171,1,178,2026-04-08T21:19:24.841Z
1054,30,2024-01-25T00:00:00.000Z,465.33,ANZCO Grazing,4,Complete,false,42,2,68,2026-04-08T21:19:24.842Z
1055,53,2024-01-25T00:00:00.000Z,431.98,ANZCO Grazing,4,Complete,false,42,2,68,2026-04-08T21:19:24.843Z
1056,53,2024-01-25T00:00:00.000Z,432.43,ANZCO Grazing,4,Complete,false,42,2,68,2026-04-08T21:19:24.843Z
1057,32,2024-01-26T00:00:00.000Z,520.31,ANZCO Grazing,4,Complete,false,42,2,68,2026-04-08T21:19:24.844Z
1058,13,2024-01-26T00:00:00.000Z,450.77,ANZCO Grazing,4,Complete,false,42,2,68,2026-04-08T21:19:24.845Z
1059,615,2024-01-25T00:00:00.000Z,29.85,Finance Stock,4,Complete,false,172,1,179,2026-04-08T21:19:24.846Z
1060,652,2024-01-25T00:00:00.000Z,32.64,Finance Stock,4,Complete,false,41,1,66,2026-04-08T21:19:24.847Z
1061,1600,2023-10-27T00:00:00.000Z,20,Finance Stock,4,Complete,false,173,1,181,2026-04-08T21:19:24.848Z
1062,1540,2024-01-29T00:00:00.000Z,31.82,Grazing Stock,4,Complete,false,174,1,182,2026-04-08T21:19:24.850Z
1063,427,2024-01-24T00:00:00.000Z,29.9,Finance Stock,4,Complete,false,92,1,103,2026-04-08T21:19:24.851Z
